id,goal_info,match_info,match_result,substitution,penalty,card_info
0,0.0023411691654473543,0.0005608150386251509,0.0012405099114403129,0.0003121202753391117,0,0.00044794331188313663
1,0.8275262713432312,0.008622715249657631,0.0014102791901677847,0.001054570428095758,0,0.01784190908074379
2,0.9705082178115845,0.019383100792765617,0.008429369889199734,0.0011830662842839956,0,0.006099970079958439
3,0.0134894335642457,0.013211751356720924,0.3411870002746582,0.0006597614265047014,0,0.0005900464602746069
4,0.01406294759362936,0.7270082831382751,0.002869234187528491,0.00309173297137022,0,0.0014478015946224332
5,0.16223347187042236,0.013337133452296257,0.00198765960521996,0.0005787122063338757,0,0.00160979013890028
6,0.997401237487793,0.02606162428855896,0.033741142600774765,0.0024781040847301483,0,0.0026079053059220314
7,0.8290857076644897,0.014084853231906891,0.0027371400501579046,0.0009039254509843886,0,0.005852679256349802
8,0.9779087901115417,0.005147912539541721,0.09348690509796143,0.32615792751312256,0,0.004157388582825661
9,0.9490311741828918,0.04918716847896576,0.07543757557868958,0.0031474283896386623,0,0.0007977563072927296
10,0.003829360706731677,0.0009719519875943661,0.017029283568263054,0.0003606842365115881,0,0.0006071635871194303
11,0.0019671060144901276,0.0006581355119124055,0.0006266168784350157,0.00030331473681144416,0,0.0007290209759958088
12,0.0036054286174476147,0.00472787581384182,0.000720846583135426,0.0010447725653648376,0,0.0010434426367282867
13,0.007114270702004433,0.01049236860126257,0.00148232642095536,0.0013514207676053047,0,0.0013029397232457995
14,0.005214807111769915,0.0006402413127943873,0.001006533857434988,0.00032613592338748276,0,0.0006854266976006329
15,0.001448951312340796,0.0005708320531994104,0.0009429227793589234,0.0002498730318620801,0,0.0003728707670234144
16,0.9940098524093628,0.2978261709213257,0.003946385346353054,0.0029106484726071358,0,0.0017650441732257605
17,0.9967225193977356,0.012626642361283302,0.015061547048389912,0.001819821074604988,0,0.0025985368993133307
18,0.015751630067825317,0.030120806768536568,0.007045924663543701,0.00034446234349161386,0,0.00039415870560333133
19,0.9971544742584229,0.007944065146148205,0.05948757752776146,0.0018483353778719902,0,0.0043481625616550446
20,0.009435425512492657,0.0057903616689145565,0.010918805375695229,0.0010958262719213963,0,0.0003883214667439461
21,0.021621208637952805,0.02066050097346306,0.023396316915750504,0.020072050392627716,0,0.8310534954071045
