id,goal_info,match_info,match_result,substitution,penalty,card_info
0,0.002619574312120676,0.0011931094340980053,0.00440799118950963,0.0004148846201132983,0,0.0015017319237813354
1,0.9096073508262634,0.012143164873123169,0.0032701664604246616,0.0017259406158700585,0,0.02723665162920952
2,0.956026554107666,0.01426000613719225,0.00871268566697836,0.0014715763973072171,0,0.01262744516134262
3,0.015724483877420425,0.0339106023311615,0.2935754656791687,0.0009944797493517399,0,0.001545159611850977
4,0.0065307943150401115,0.3153845965862274,0.003680650144815445,0.0014272307744249701,0,0.0013064420782029629
5,0.2177485078573227,0.009099424816668034,0.004897684324532747,0.0007658150279894471,0,0.0048963408917188644
6,0.9977750182151794,0.030466698110103607,0.06594795733690262,0.005920286290347576,0,0.006601259578019381
7,0.7145469188690186,0.01283338200300932,0.006333514582365751,0.0008183643803931773,0,0.005119645036756992
8,0.9979851245880127,0.017543647438287735,0.41834643483161926,0.058037158101797104,0,0.00959630124270916
9,0.9534257650375366,0.0495007187128067,0.3253237307071686,0.005787317641079426,0,0.002286620670929551
10,0.002393019385635853,0.003362448886036873,0.03915906697511673,0.000539804226718843,0,0.001638817135244608
11,0.0019412216497585177,0.0024695696774870157,0.0019035699078813195,0.0003532578411977738,0,0.001981183420866728
12,0.0023529655300080776,0.008331683464348316,0.0010668686591088772,0.0012361359549686313,0,0.0027878612745553255
13,0.0034643318504095078,0.009728223085403442,0.001665411633439362,0.0012624675873667002,0,0.0027503648307174444
14,0.0035206822212785482,0.0023903194814920425,0.005859333090484142,0.00046336816740222275,0,0.00247045885771513
15,0.00110304553527385,0.002375996671617031,0.0021882234141230583,0.0004336401470936835,0,0.0011803590459749103
16,0.9962418079376221,0.1300157755613327,0.01843286119401455,0.004134578630328178,0,0.0028113278094679117
17,0.9962490200996399,0.01493158470839262,0.032982807606458664,0.0032080854289233685,0,0.005515526980161667
18,0.009749325923621655,0.05641767010092735,0.06187593191862106,0.0006068141665309668,0,0.0017135897651314735
19,0.9965316653251648,0.009265321306884289,0.08228730410337448,0.003549956250935793,0,0.007761108223348856
20,0.016651371493935585,0.005115842446684837,0.024934647604823112,0.0013173528714105487,0,0.0012892415979877114
21,0.02446402609348297,0.01972927898168564,0.032514847815036774,0.030972031876444817,0,0.7017666101455688
22,0.013661163859069347,0.01760256662964821,0.2294670045375824,0.0012752077309414744,0,0.0025317987892776728
23,0.0031515141017735004,0.002486057812348008,0.004358009900897741,0.00030170081299729645,0,0.002399853430688381
24,0.004599189385771751,0.008539198897778988,0.001778522739186883,0.0013364867772907019,0,0.0036409010645002127
25,0.004884031601250172,0.01084806490689516,0.0024755876511335373,0.0013703019358217716,0,0.0029416417237371206
26,0.9219108819961548,0.011925210244953632,0.0038655572570860386,0.001128933159634471,0,0.01318860799074173
27,0.0024963682517409325,0.004572045058012009,0.01524388138204813,0.0003439309948589653,0,0.0025920849293470383
28,0.04246668517589569,0.10006657987833023,0.5199709534645081,0.002207814948633313,0,0.0031116134487092495
29,0.011935357004404068,0.028447160497307777,0.28600865602493286,0.001413717633113265,0,0.002972662914544344
30,0.008825992234051228,0.036418452858924866,0.09008751809597015,0.0006284518749453127,0,0.0014673852128908038
31,0.03089606948196888,0.049377914518117905,0.5070964097976685,0.0013471205020323396,0,0.0025102179497480392
32,0.014063647948205471,0.036358870565891266,0.29978883266448975,0.0010443704668432474,0,0.0013673733919858932
33,0.0038060343358665705,0.0028351666405797005,0.06502881646156311,0.0004739353898912668,0,0.00290966616012156
34,0.001575893140397966,0.002444666810333729,0.002893845783546567,0.00038586839218623936,0,0.0009040547884069383
