id,goal_info,match_info,match_result,substitution,penalty,card_info
0,0.003493888513185084,0.001952248984889593,0.004888122441479936,0.000282539903128054,0,0.0012656399834668265
1,0.8049383811652661,0.012490008224267513,0.0023106268970877865,0.0027287732518743724,0,0.054599907621741293
2,0.9449951469898223,0.024210504116490485,0.006909260014072061,0.001275288316537626,0,0.0060996714804787185
3,0.01069312272593379,0.07977160345762968,0.24712448921054603,0.000659756813547574,0,0.0021076201112009583
4,0.03375535048544407,0.7422171384096146,0.007591816503554583,0.0023084192187525334,0,0.0014508850523270666
5,0.1823588330997154,0.020150336669757962,0.0019219714362407104,0.0009583339473465457,0,0.002575395628809929
6,0.9933115124702454,0.038915828336030245,0.01477002379251644,0.0024952097126515584,0,0.0032877757505048065
7,0.4523608021438122,0.02097907124552876,0.026514321914874017,0.0005419848428573459,0,0.0027490443724673243
8,0.9904147148132324,0.015775496233254672,0.11783434152603149,0.07836575312539935,0,0.007184039655840024
9,0.886204969882965,0.11537068141624332,0.4523508720099926,0.00966251518111676,0,0.006293956685112789
10,0.0049328417720971626,0.023759233707096428,0.028730025887489317,0.00040373463125433775,0,0.0009275622520362959
11,0.00306237765471451,0.003821326987235807,0.003093563468428329,0.00025038262174348347,0,0.0010151824040804057
12,0.0029988598806085067,0.021944501088000834,0.001154947738541523,0.0005764187197200954,0,0.0013244175584986805
13,0.0034687951701926067,0.024365922366268934,0.0013928428845247254,0.000576750174514018,0,0.0011609720706474036
14,0.003340323537122458,0.006929000845411792,0.006843060808023438,0.0002653136805747636,0,0.0008429851033724845
15,0.0015234812919516117,0.0022881228018377443,0.004352835039026104,0.00030865490407450125,0,0.0010430554859340191
16,0.9919737815856934,0.3042595416307449,0.007685500208754093,0.0069374790939036755,0,0.009541517964680678
17,0.9879139482975006,0.02085811519064009,0.010983252432197332,0.0023774041532306,0,0.0034022121981251985
18,0.05605248217470944,0.05713299922645092,0.026447407249361277,0.0003787855675909668,0,0.000939135835506022
19,0.938528773188591,0.015835807914845644,0.02560155657120049,0.00327793498581741,0,0.006759681232506409
20,0.014907475817017258,0.012687429484503809,0.03638814617879689,0.0015525466413237154,0,0.0029567612626124175
21,0.04735960736870766,0.034581341128796336,0.020804886426776647,0.11813589427620172,0,0.7117088422179222
22,0.007646655349526554,0.09569741617888212,0.24249921832233667,0.0005699875226127915,0,0.0012961825443198905
23,0.0029434542579110713,0.003651330547290854,0.003351176774594933,0.0002277418301673606,0,0.0010223506600596012
24,0.06706574006238952,0.08573710191994906,0.002815445087617263,0.0013141682517016306,0,0.003250768786529079
25,0.0061363684348179955,0.0875439067836851,0.002053074045397807,0.0006939111146493815,0,0.0013312170223798603
26,0.9109920620918274,0.014228853164240718,0.0031631748250219973,0.00105713905650191,0,0.0076731419132556765
27,0.0031894003332126886,0.006145824093255215,0.01089569932082668,0.0002117167219694238,0,0.0008713040253496729
28,0.013282018760219217,0.07496225340291858,0.3860577639192343,0.0007151625497499481,0,0.0013538923405576498
29,0.008307614806108176,0.03545205039845314,0.21804205914959313,0.0005000691875466145,0,0.0013637515832670033
30,0.005634713737526909,0.03173734869196778,0.04657796846004203,0.00042573256941977886,0,0.0031190493260510265
31,0.00809953459247481,0.046699031235766596,0.20710360426455737,0.00046181387588148934,0,0.001154876546934247
32,0.010062554327305406,0.07747053005732596,0.3406986358575523,0.0006777090398827568,0,0.0014094737853156403
33,0.002859638401423581,0.002024925348814577,0.010429916036082431,0.00029197941184975205,0,0.0014538172079483047
34,0.001656534563517198,0.0019344256099429913,0.004710761088063009,0.0002940857913927175,0,0.0010497444571228697
35,0.001554637899971567,0.0014783912207349203,0.0039877258823253214,0.00023227737619890831,0,0.001061881092027761
36,0.9561131715774536,0.018196929525583983,0.006947195902466774,0.001367034576833248,0,0.005663343874039129
37,0.5828006148338318,0.013348306121770293,0.0015771675447467715,0.0022607007500482722,0,0.008595488488208503
38,0.7881852775812149,0.040380603191442786,0.0038529298661160285,0.004652253788663074,0,0.023366340808570384
39,0.5245439201593399,0.019591049663722514,0.01361959339119494,0.0005100505179143511,0,0.0023795868968591095
40,0.9893164038658142,0.022339858021587132,0.1238466726616025,0.0034952740039443596,0,0.002736945409560576
41,0.9049318253993988,0.024851639196276663,0.9510404586791992,0.029937790287658573,0,0.014057016873266548
42,0.0015515680599492044,0.0025843623603577725,0.004190310736885294,0.0002863835885364097,0,0.0009606167179299519
43,0.003916713368380442,0.02326087651308626,0.0013589772453997285,0.0005714043698390014,0,0.0011477453401312232
44,0.0028800075902836396,0.0487091566552408,0.0017445284524001182,0.0005782124673714862,0,0.000913210230646655
45,0.001414073206251487,0.0015766347845783458,0.00407711851876229,0.00023398704797727987,0,0.0011043188074836507
