id,goal_info,match_info,match_result,substitution,penalty,card_info
0,0.0005075294175185263,0.00033268547849729657,0.0006050685769878328,0.0003201727813575417,0,0.0008950462215580046
1,0.05546986311674118,0.0011747406097128987,0.00021975506388116628,0.007008898071944714,0,0.3441823422908783
2,0.9468778967857361,0.011653768830001354,0.008036049082875252,0.00046800138079561293,0,0.0016469786642119288
3,0.0014308560639619827,0.0011706454679369926,0.0014106277376413345,0.0005312728462740779,0,0.008135945536196232
4,0.022259457036852837,0.8410841226577759,0.0024086320772767067,0.0019205139251425862,0,0.0015413850778713822
5,0.0006609729025512934,0.008301818743348122,0.00030756063642911613,0.0006026935297995806,0,0.0013276145327836275
6,0.9942783117294312,0.01333208940923214,0.0016300519928336143,0.00081092887558043,0,0.001059731817804277
7,0.5840675234794617,0.07869592308998108,0.10038121789693832,0.0003710817836690694,0,0.0008691925904713571
8,0.996796190738678,0.008410709910094738,0.027039967477321625,0.0015550923999398947,0,0.00097080715931952
9,0.9918181896209717,0.29695403575897217,0.47881758213043213,0.004650229588150978,0,0.0059911166317760944
10,0.002621457213535905,0.014544193632900715,0.03300419822335243,0.00023718936427030712,0,0.0007554134936071932
11,0.00048476102529093623,0.0003906474739778787,0.0005817902274429798,0.00023394348681904376,0,0.0004687762993853539
12,0.0002664801722858101,0.002195108914747834,0.00015980401076376438,0.0007125867996364832,0,0.0013978572096675634
13,0.00021032060612924397,0.0021599598694592714,0.00023701506142970175,0.0004554817278403789,0,0.0009098272421397269
14,0.0004958309582434595,0.0036517614498734474,0.002831490244716406,0.00014343728253152221,0,0.0004780167655553669
15,0.00026116365916095674,0.0003851903020404279,0.001503878622315824,0.0002835931081790477,0,0.0006233496824279428
16,0.9975058436393738,0.7554963231086731,0.00417255237698555,0.006896574050188065,0,0.005630523897707462
17,0.9957900643348694,0.01088298112154007,0.0022266730666160583,0.0009799330728128552,0,0.0012930668890476227
18,0.009501716122031212,0.009332231245934963,0.0027468630578368902,0.0001617318339413032,0,0.0007831442635506392
